GEOID,Name,state_new,,,,,
05000US31171,"Thomas County, Nebraska",SY,,,,,
05000US31173,"Thurston County, Nebraska",SF,,,,,
05000US31175,"Valley County, Nebraska",SF,,,,,
05000US31177,"Washington County, Nebraska",SF,,,,,
05000US31179,"Wayne County, Nebraska",SF,,,,,
05000US31181,"Webster County, Nebraska",SF,,,,,
05000US31183,"Wheeler County, Nebraska",SF,,,,,
05000US31185,"York County, Nebraska",SF,,,,,
05000US32001,"Churchill County, Nevada",DS,,,,,
05000US32003,"Clark County, Nevada",HG,,,,,
05000US32005,"Douglas County, Nevada",DS,,,,,
05000US32007,"Elko County, Nevada",DS,,,,,
05000US32009,"Esmeralda County, Nevada",DS,,,,,
05000US32011,"Eureka County, Nevada",DS,,,,,
05000US32013,"Humboldt County, Nevada",DS,,,,,
05000US32015,"Lander County, Nevada",DS,,,,,
05000US32017,"Lincoln County, Nevada",DS,,,,,
05000US32019,"Lyon County, Nevada",DS,,,,,
05000US32021,"Mineral County, Nevada",DS,,,,,
05000US32023,"Nye County, Nevada",DS,,,,,
05000US32027,"Pershing County, Nevada",DS,,,,,
05000US32029,"Storey County, Nevada",DS,,,,,
05000US32031,"Washoe County, Nevada",DS,,,,,
05000US32033,"White Pine County, Nevada",DS,,,,,
05000US32510,"Carson City, Nevada",DS,,,,,
05000US33001,"Belknap County, New Hampshire",NN,,,,,
05000US33003,"Carroll County, New Hampshire",NN,,,,,
05000US33005,"Cheshire County, New Hampshire",NN,,,,,
05000US33007,"Coos County, New Hampshire",NN,,,,,
05000US33009,"Grafton County, New Hampshire",NN,,,,,
05000US33011,"Hillsborough County, New Hampshire",BO,,,,,
05000US33013,"Merrimack County, New Hampshire",NN,,,,,
05000US33015,"Rockingham County, New Hampshire",BO,,,,,
05000US33017,"Strafford County, New Hampshire",NN,,,,,
05000US33019,"Sullivan County, New Hampshire",NN,,,,,
05000US34001,"Atlantic County, New Jersey",DV,,,,,
05000US34003,"Bergen County, New Jersey",MH,,,,,
05000US34005,"Burlington County, New Jersey",DV,,,,,
05000US34007,"Camden County, New Jersey",PD,,,,,
05000US34009,"Cape May County, New Jersey",DV,,,,,
05000US34011,"Cumberland County, New Jersey",PD,,,,,
05000US34013,"Essex County, New Jersey",MH,,,,,
05000US34015,"Gloucester County, New Jersey",PD,,,,,
05000US34017,"Hudson County, New Jersey",MH,,,,,
05000US34019,"Hunterdon County, New Jersey",DV,,,,,
05000US34021,"Mercer County, New Jersey",DV,,,,,
05000US34023,"Middlesex County, New Jersey",XXXXX,,,,,
05000US34025,"Monmouth County, New Jersey",DV,,,,,
05000US34027,"Morris County, New Jersey",DV,,,,,
05000US34029,"Ocean County, New Jersey",DV,,,,,
05000US34031,"Passaic County, New Jersey",MH,,,,,
05000US34033,"Salem County, New Jersey",PD,,,,,
05000US34035,"Somerset County, New Jersey",DV,,,,,
05000US34037,"Sussex County, New Jersey",DV,,,,,
05000US34039,"Union County, New Jersey",XXXXX,,,,,
05000US34041,"Warren County, New Jersey",DV,,,,,
05000US35001,"Bernalillo County, New Mexico",CD,,,,,
05000US35003,"Catron County, New Mexico",DS,,,,,
05000US35005,"Chaves County, New Mexico",LS,,,,,
05000US35006,"Cibola County, New Mexico",DS,,,,,
05000US35007,"Colfax County, New Mexico",CD,,,,,
05000US35009,"Curry County, New Mexico",LS,,,,,
05000US35011,"De Baca County, New Mexico",LS,,,,,
05000US35013,"Doña Ana County, New Mexico",CD,,,,,
05000US35015,"Eddy County, New Mexico",LS,,,,,
05000US35017,"Grant County, New Mexico",DS,,,,,
05000US35019,"Guadalupe County, New Mexico",CD,,,,,
05000US35021,"Harding County, New Mexico",RR,,,,,
05000US35023,"Hidalgo County, New Mexico",DS,,,,,
05000US35025,"Lea County, New Mexico",LS,,,,,
05000US35027,"Lincoln County, New Mexico",CD,,,,,
05000US35028,"Los Alamos County, New Mexico",CD,,,,,
05000US35029,"Luna County, New Mexico",DS,,,,,
05000US35031,"McKinley County, New Mexico",DS,,,,,
05000US35033,"Mora County, New Mexico",CD,,,,,
05000US35035,"Otero County, New Mexico",CD,,,,,
05000US35037,"Quay County, New Mexico",RR,,,,,
05000US35039,"Rio Arriba County, New Mexico",DS,,,,,
05000US35041,"Roosevelt County, New Mexico",LS,,,,,
05000US35043,"Sandoval County, New Mexico",DS,,,,,
05000US35045,"San Juan County, New Mexico",DS,,,,,
05000US35047,"San Miguel County, New Mexico",CD,,,,,
05000US35049,"Santa Fe County, New Mexico",CD,,,,,
05000US35051,"Sierra County, New Mexico",DS,,,,,
05000US35053,"Socorro County, New Mexico",DS,,,,,
05000US35055,"Taos County, New Mexico",CD,,,,,
05000US35057,"Torrance County, New Mexico",CD,,,,,
05000US35059,"Union County, New Mexico",RR,,,,,
05000US35061,"Valencia County, New Mexico",CD,,,,,
05000US36001,"Albany County, New York",HV,,,,,
05000US36003,"Allegany County, New York",NI,,,,,
05000US36005,"Bronx County, New York",MH,,,,,
05000US36007,"Broome County, New York",NI,,,,,
05000US36009,"Cattaraugus County, New York",NI,,,,,
05000US36011,"Cayuga County, New York",NI,,,,,
05000US36013,"Chautauqua County, New York",ER,,,,,
05000US36015,"Chemung County, New York",NI,,,,,
05000US36017,"Chenango County, New York",DV,,,,,
05000US36019,"Clinton County, New York",NI,,,,,
05000US36021,"Columbia County, New York",HV,,,,,
05000US36023,"Cortland County, New York",NI,,,,,
05000US36025,"Delaware County, New York",DV,,,,,
05000US36027,"Dutchess County, New York",HV,,,,,
05000US36029,"Erie County, New York",NI,,,,,
05000US36031,"Essex County, New York",NI,,,,,
05000US36033,"Franklin County, New York",NI,,,,,
05000US36035,"Fulton County, New York",DV,,,,,
05000US36037,"Genesee County, New York",NI,,,,,
05000US36039,"Greene County, New York",HV,,,,,
05000US36041,"Hamilton County, New York",NI,,,,,
05000US36043,"Herkimer County, New York",NI,,,,,
05000US36045,"Jefferson County, New York",NI,,,,,
05000US36047,"Kings County, New York",MC,,,,,
05000US36049,"Lewis County, New York",NI,,,,,
05000US36051,"Livingston County, New York",NI,,,,,
05000US36053,"Madison County, New York",NI,,,,,
05000US36055,"Monroe County, New York",NI,,,,,
05000US36057,"Montgomery County, New York",DV,,,,,
05000US36059,"Nassau County, New York",HV,,,,,
05000US36061,"New York County, New York",MH,,,,,
05000US36063,"Niagara County, New York",NI,,,,,
05000US36065,"Oneida County, New York",NI,,,,,
05000US36067,"Onondaga County, New York",NI,,,,,
05000US36069,"Ontario County, New York",NI,,,,,
05000US36071,"Orange County, New York",HV,,,,,
05000US36073,"Orleans County, New York",NI,,,,,
05000US36075,"Oswego County, New York",NI,,,,,
05000US36077,"Otsego County, New York",DV,,,,,
05000US36079,"Putnam County, New York",HV,,,,,
05000US36081,"Queens County, New York",MC,,,,,
05000US36083,"Rensselaer County, New York",HV,,,,,
05000US36085,"Richmond County, New York",MC,,,,,
05000US36087,"Rockland County, New York",HV,,,,,
05000US36089,"St. Lawrence County, New York",NI,,,,,
05000US36091,"Saratoga County, New York",NI,,,,,
05000US36093,"Schenectady County, New York",DV,,,,,
05000US36095,"Schoharie County, New York",DV,,,,,
05000US36097,"Schuyler County, New York",NI,,,,,
05000US36099,"Seneca County, New York",NI,,,,,
05000US36101,"Steuben County, New York",NI,,,,,
05000US36103,"Suffolk County, New York",HV,,,,,
05000US36105,"Sullivan County, New York",DV,,,,,
05000US36107,"Tioga County, New York",NI,,,,,
05000US36109,"Tompkins County, New York",NI,,,,,
05000US36111,"Ulster County, New York",DV,,,,,
05000US36113,"Warren County, New York",NI,,,,,
05000US36115,"Washington County, New York",NI,,,,,
05000US36117,"Wayne County, New York",NI,,,,,
05000US36119,"Westchester County, New York",XXXXX,,,,,
05000US36121,"Wyoming County, New York",NI,,,,,
05000US36123,"Yates County, New York",NI,,,,,
05000US37001,"Alamance County, North Carolina",CV,,,,,
05000US37003,"Alexander County, North Carolina",AP,,,,,
05000US37005,"Alleghany County, North Carolina",AP,,,,,
05000US37007,"Anson County, North Carolina",CR,,,,,
05000US37009,"Ashe County, North Carolina",AP,,,,,
05000US37011,"Avery County, North Carolina",AP,,,,,
05000US37013,"Beaufort County, North Carolina",CV,,,,,
05000US37015,"Bertie County, North Carolina",CV,,,,,
05000US37017,"Bladen County, North Carolina",CR,,,,,
05000US37019,"Brunswick County, North Carolina",CR,,,,,
05000US37021,"Buncombe County, North Carolina",AP,,,,,
05000US37023,"Burke County, North Carolina",AP,,,,,
05000US37025,"Cabarrus County, North Carolina",CR,,,,,
05000US37027,"Caldwell County, North Carolina",AP,,,,,
05000US37029,"Camden County, North Carolina",CV,,,,,
05000US37031,"Carteret County, North Carolina",CR,,,,,
05000US37033,"Caswell County, North Carolina",CV,,,,,
05000US37035,"Catawba County, North Carolina",CR,,,,,
05000US37037,"Chatham County, North Carolina",CR,,,,,
05000US37039,"Cherokee County, North Carolina",AP,,,,,
05000US37041,"Chowan County, North Carolina",CV,,,,,
05000US37043,"Clay County, North Carolina",AP,,,,,
05000US37045,"Cleveland County, North Carolina",AP,,,,,
05000US37047,"Columbus County, North Carolina",CR,,,,,
05000US37049,"Craven County, North Carolina",CR,,,,,
05000US37051,"Cumberland County, North Carolina",CR,,,,,
05000US37053,"Currituck County, North Carolina",CV,,,,,
05000US37055,"Dare County, North Carolina",CV,,,,,
05000US37057,"Davidson County, North Carolina",CR,,,,,
05000US37059,"Davie County, North Carolina",CR,,,,,
05000US37061,"Duplin County, North Carolina",CR,,,,,
05000US37063,"Durham County, North Carolina",CV,,,,,
05000US37065,"Edgecombe County, North Carolina",CV,,,,,
05000US37067,"Forsyth County, North Carolina",CV,,,,,
05000US37069,"Franklin County, North Carolina",CV,,,,,
05000US37071,"Gaston County, North Carolina",CR,,,,,
05000US37073,"Gates County, North Carolina",CV,,,,,
05000US37075,"Graham County, North Carolina",AP,,,,,
05000US37077,"Granville County, North Carolina",CV,,,,,
05000US37079,"Greene County, North Carolina",CV,,,,,
05000US37081,"Guilford County, North Carolina",CV,,,,,
05000US37083,"Halifax County, North Carolina",CV,,,,,
05000US37085,"Harnett County, North Carolina",CR,,,,,
05000US37087,"Haywood County, North Carolina",AP,,,,,
05000US37089,"Henderson County, North Carolina",AP,,,,,
05000US37091,"Hertford County, North Carolina",CV,,,,,
05000US37093,"Hoke County, North Carolina",CR,,,,,
05000US37095,"Hyde County, North Carolina",CV,,,,,
05000US37097,"Iredell County, North Carolina",CR,,,,,
05000US37099,"Jackson County, North Carolina",AP,,,,,
05000US37101,"Johnston County, North Carolina",CR,,,,,
05000US37103,"Jones County, North Carolina",CR,,,,,
05000US37105,"Lee County, North Carolina",CR,,,,,
05000US37107,"Lenoir County, North Carolina",CR,,,,,
05000US37109,"Lincoln County, North Carolina",CR,,,,,
05000US37111,"McDowell County, North Carolina",AP,,,,,
05000US37113,"Macon County, North Carolina",AP,,,,,
05000US37115,"Madison County, North Carolina",AP,,,,,
05000US37117,"Martin County, North Carolina",CV,,,,,
05000US37119,"Mecklenburg County, North Carolina",CR,,,,,
05000US37121,"Mitchell County, North Carolina",AP,,,,,
05000US37123,"Montgomery County, North Carolina",CR,,,,,
05000US37125,"Moore County, North Carolina",CR,,,,,
05000US37127,"Nash County, North Carolina",CV,,,,,
05000US37129,"New Hanover County, North Carolina",CR,,,,,
05000US37131,"Northampton County, North Carolina",CV,,,,,
05000US37133,"Onslow County, North Carolina",CR,,,,,
05000US37135,"Orange County, North Carolina",CV,,,,,
05000US37137,"Pamlico County, North Carolina",CV,,,,,
05000US37139,"Pasquotank County, North Carolina",CV,,,,,
05000US37141,"Pender County, North Carolina",CR,,,,,
05000US37143,"Perquimans County, North Carolina",CV,,,,,
05000US37145,"Person County, North Carolina",CV,,,,,
05000US37147,"Pitt County, North Carolina",CV,,,,,
05000US37149,"Polk County, North Carolina",AP,,,,,
05000US37151,"Randolph County, North Carolina",CR,,,,,
05000US37153,"Richmond County, North Carolina",CR,,,,,
05000US37155,"Robeson County, North Carolina",CR,,,,,
05000US37157,"Rockingham County, North Carolina",CV,,,,,
05000US37159,"Rowan County, North Carolina",CR,,,,,
05000US37161,"Rutherford County, North Carolina",AP,,,,,
05000US37163,"Sampson County, North Carolina",CR,,,,,
05000US37165,"Scotland County, North Carolina",CR,,,,,
05000US37167,"Stanly County, North Carolina",CR,,,,,
05000US37169,"Stokes County, North Carolina",AP,,,,,
05000US37171,"Surry County, North Carolina",AP,,,,,
05000US37173,"Swain County, North Carolina",AP,,,,,
05000US37175,"Transylvania County, North Carolina",AP,,,,,
05000US37177,"Tyrrell County, North Carolina",CV,,,,,
05000US37179,"Union County, North Carolina",CR,,,,,
05000US37181,"Vance County, North Carolina",CV,,,,,
05000US37183,"Wake County, North Carolina",CR,,,,,
05000US37185,"Warren County, North Carolina",CV,,,,,
05000US37187,"Washington County, North Carolina",CV,,,,,
05000US37189,"Watauga County, North Carolina",AP,,,,,
05000US37191,"Wayne County, North Carolina",CR,,,,,
05000US37193,"Wilkes County, North Carolina",AP,,,,,
05000US37195,"Wilson County, North Carolina",CV,,,,,
05000US37197,"Yadkin County, North Carolina",AP,,,,,
05000US37199,"Yancey County, North Carolina",AP,,,,,
05000US38001,"Adams County, North Dakota",SY,,,,,
05000US38003,"Barnes County, North Dakota",UM,,,,,
05000US38005,"Benson County, North Dakota",UM,,,,,
05000US38007,"Billings County, North Dakota",SY,,,,,
05000US38009,"Bottineau County, North Dakota",SY,,,,,
05000US38011,"Bowman County, North Dakota",SY,,,,,
05000US38013,"Burke County, North Dakota",SY,,,,,
05000US38015,"Burleigh County, North Dakota",SY,,,,,
05000US38017,"Cass County, North Dakota",UM,,,,,
05000US38019,"Cavalier County, North Dakota",UM,,,,,
05000US38021,"Dickey County, North Dakota",UM,,,,,
05000US38023,"Divide County, North Dakota",SY,,,,,
05000US38025,"Dunn County, North Dakota",SY,,,,,
05000US38027,"Eddy County, North Dakota",UM,,,,,
05000US38029,"Emmons County, North Dakota",SY,,,,,
05000US38031,"Foster County, North Dakota",UM,,,,,
05000US38033,"Golden Valley County, North Dakota",SY,,,,,
05000US38035,"Grand Forks County, North Dakota",UM,,,,,
05000US38037,"Grant County, North Dakota",SY,,,,,
05000US38039,"Griggs County, North Dakota",UM,,,,,
05000US38041,"Hettinger County, North Dakota",SY,,,,,
05000US38043,"Kidder County, North Dakota",UM,,,,,
05000US38045,"LaMoure County, North Dakota",UM,,,,,
05000US38047,"Logan County, North Dakota",UM,,,,,
05000US38049,"McHenry County, North Dakota",SY,,,,,
05000US38051,"McIntosh County, North Dakota",UM,,,,,
05000US38053,"McKenzie County, North Dakota",SY,,,,,
05000US38055,"McLean County, North Dakota",SY,,,,,
05000US38057,"Mercer County, North Dakota",SY,,,,,
05000US38059,"Morton County, North Dakota",SY,,,,,
05000US38061,"Mountrail County, North Dakota",SY,,,,,
05000US38063,"Nelson County, North Dakota",UM,,,,,
05000US38065,"Oliver County, North Dakota",SY,,,,,
05000US38067,"Pembina County, North Dakota",UM,,,,,
05000US38069,"Pierce County, North Dakota",UM,,,,,
05000US38071,"Ramsey County, North Dakota",UM,,,,,
05000US38073,"Ransom County, North Dakota",UM,,,,,
05000US38075,"Renville County, North Dakota",SY,,,,,
05000US38077,"Richland County, North Dakota",UM,,,,,
05000US38079,"Rolette County, North Dakota",UM,,,,,
05000US38081,"Sargent County, North Dakota",UM,,,,,
05000US38083,"Sheridan County, North Dakota",SY,,,,,
05000US38085,"Sioux County, North Dakota",SY,,,,,
05000US38087,"Slope County, North Dakota",SY,,,,,
05000US38089,"Stark County, North Dakota",SY,,,,,
05000US38091,"Steele County, North Dakota",UM,,,,,
05000US38093,"Stutsman County, North Dakota",UM,,,,,
05000US38095,"Towner County, North Dakota",UM,,,,,
05000US38097,"Traill County, North Dakota",UM,,,,,
05000US38099,"Walsh County, North Dakota",UM,,,,,
05000US38101,"Ward County, North Dakota",SY,,,,,
05000US38103,"Wells County, North Dakota",UM,,,,,
05000US38105,"Williams County, North Dakota",SY,,,,,
05000US39001,"Adams County, Ohio",OV,,,,,
05000US39003,"Allen County, Ohio",BH,,,,,
05000US39005,"Ashland County, Ohio",SB,,,,,
05000US39007,"Ashtabula County, Ohio",ER,,,,,
05000US39009,"Athens County, Ohio",SB,,,,,
05000US39011,"Auglaize County, Ohio",BH,,,,,
05000US39013,"Belmont County, Ohio",SB,,,,,
05000US39015,"Brown County, Ohio",OV,,,,,
05000US39017,"Butler County, Ohio",OV,,,,,
05000US39019,"Carroll County, Ohio",SB,,,,,
05000US39021,"Champaign County, Ohio",BH,,,,,
05000US39023,"Clark County, Ohio",BH,,,,,
05000US39025,"Clermont County, Ohio",OV,,,,,
05000US39027,"Clinton County, Ohio",OV,,,,,
05000US39029,"Columbiana County, Ohio",SB,,,,,
05000US39031,"Coshocton County, Ohio",SB,,,,,
05000US39033,"Crawford County, Ohio",BH,,,,,
05000US39035,"Cuyahoga County, Ohio",ER,,,,,
05000US39037,"Darke County, Ohio",BH,,,,,
05000US39039,"Defiance County, Ohio",BH,,,,,
05000US39041,"Delaware County, Ohio",BH,,,,,
05000US39043,"Erie County, Ohio",ER,,,,,
05000US39045,"Fairfield County, Ohio",SB,,,,,
05000US39047,"Fayette County, Ohio",BH,,,,,
05000US39049,"Franklin County, Ohio",BH,,,,,
05000US39051,"Fulton County, Ohio",BH,,,,,
05000US39053,"Gallia County, Ohio",OV,,,,,
05000US39055,"Geauga County, Ohio",BH,,,,,
05000US39057,"Greene County, Ohio",BH,,,,,
05000US39059,"Guernsey County, Ohio",SB,,,,,
05000US39061,"Hamilton County, Ohio",OV,,,,,
05000US39063,"Hancock County, Ohio",ER,,,,,
05000US39065,"Hardin County, Ohio",BH,,,,,
05000US39067,"Harrison County, Ohio",SB,,,,,
05000US39069,"Henry County, Ohio",BH,,,,,
05000US39071,"Highland County, Ohio",OV,,,,,
05000US39073,"Hocking County, Ohio",SB,,,,,
05000US39075,"Holmes County, Ohio",SB,,,,,
05000US39077,"Huron County, Ohio",ER,,,,,
05000US39079,"Jackson County, Ohio",OV,,,,,
05000US39081,"Jefferson County, Ohio",SB,,,,,
05000US39083,"Knox County, Ohio",SB,,,,,
05000US39085,"Lake County, Ohio",ER,,,,,
05000US39087,"Lawrence County, Ohio",OV,,,,,
05000US39089,"Licking County, Ohio",SB,,,,,
05000US39091,"Logan County, Ohio",BH,,,,,
05000US39093,"Lorain County, Ohio",ER,,,,,
05000US39095,"Lucas County, Ohio",ER,,,,,
05000US39097,"Madison County, Ohio",BH,,,,,
05000US39099,"Mahoning County, Ohio",SB,,,,,
05000US39101,"Marion County, Ohio",BH,,,,,
05000US39103,"Medina County, Ohio",ER,,,,,
05000US39105,"Meigs County, Ohio",SB,,,,,
05000US39107,"Mercer County, Ohio",BH,,,,,
05000US39109,"Miami County, Ohio",BH,,,,,
05000US39111,"Monroe County, Ohio",SB,,,,,
05000US39113,"Montgomery County, Ohio",BH,,,,,
05000US39115,"Morgan County, Ohio",SB,,,,,
05000US39117,"Morrow County, Ohio",BH,,,,,
05000US39119,"Muskingum County, Ohio",SB,,,,,
05000US39121,"Noble County, Ohio",SB,,,,,
05000US39123,"Ottawa County, Ohio",ER,,,,,
05000US39125,"Paulding County, Ohio",BH,,,,,
05000US39127,"Perry County, Ohio",SB,,,,,
05000US39129,"Pickaway County, Ohio",BH,,,,,
05000US39131,"Pike County, Ohio",OV,,,,,
05000US39133,"Portage County, Ohio",SB,,,,,
05000US39135,"Preble County, Ohio",BH,,,,,
05000US39137,"Putnam County, Ohio",BH,,,,,
05000US39139,"Richland County, Ohio",SB,,,,,
05000US39141,"Ross County, Ohio",OV,,,,,
05000US39143,"Sandusky County, Ohio",ER,,,,,
05000US39145,"Scioto County, Ohio",OV,,,,,
05000US39147,"Seneca County, Ohio",ER,,,,,
05000US39149,"Shelby County, Ohio",BH,,,,,
05000US39151,"Stark County, Ohio",SB,,,,,
05000US39153,"Summit County, Ohio",SB,,,,,
05000US39155,"Trumbull County, Ohio",SB,,,,,
05000US39157,"Tuscarawas County, Ohio",SB,,,,,
05000US39159,"Union County, Ohio",BH,,,,,
05000US39161,"Van Wert County, Ohio",BH,,,,,
05000US39163,"Vinton County, Ohio",SB,,,,,
05000US39165,"Warren County, Ohio",OV,,,,,
05000US39167,"Washington County, Ohio",SB,,,,,
05000US39169,"Wayne County, Ohio",SB,,,,,
05000US39171,"Williams County, Ohio",BH,,,,,
05000US39173,"Wood County, Ohio",ER,,,,,
05000US39175,"Wyandot County, Ohio",BH,,,,,
05000US40001,"Adair County, Oklahoma",RR,,,,,
05000US40003,"Alfalfa County, Oklahoma",RR,,,,,
05000US40005,"Atoka County, Oklahoma",RR,,,,,
05000US40007,"Beaver County, Oklahoma",RR,,,,,
05000US40009,"Beckham County, Oklahoma",RR,,,,,
